-1.000000 9.753551e+01
-0.990000 9.573047e+01
-0.980000 9.394565e+01
-0.970000 9.218103e+01
-0.960000 9.043655e+01
-0.950000 8.871219e+01
-0.940000 8.700794e+01
-0.930000 8.532377e+01
-0.920000 8.365968e+01
-0.910000 8.201568e+01
-0.900000 8.039177e+01
-0.890000 7.878798e+01
-0.880000 7.720433e+01
-0.870000 7.564086e+01
-0.860000 7.409760e+01
-0.850000 7.257461e+01
-0.840000 7.107195e+01
-0.830000 6.958968e+01
-0.820000 6.812789e+01
-0.810000 6.668664e+01
-0.800000 6.526603e+01
-0.790000 6.386616e+01
-0.780000 6.248714e+01
-0.770000 6.112908e+01
-0.760000 5.979210e+01
-0.750000 5.847633e+01
-0.740000 5.718191e+01
-0.730000 5.590899e+01
-0.720000 5.465772e+01
-0.710000 5.342826e+01
-0.700000 5.222078e+01
-0.690000 5.103546e+01
-0.680000 4.987249e+01
-0.670000 4.873205e+01
-0.660000 4.761436e+01
-0.650000 4.651962e+01
-0.640000 4.544805e+01
-0.630000 4.439987e+01
-0.620000 4.337531e+01
-0.610000 4.237463e+01
-0.600000 4.139807e+01
-0.590000 4.044588e+01
-0.580000 3.951833e+01
-0.570000 3.861569e+01
-0.560000 3.773825e+01
-0.550000 3.688630e+01
-0.540000 3.606013e+01
-0.530000 3.526004e+01
-0.520000 3.448636e+01
-0.510000 3.373939e+01
-0.500000 3.301948e+01
-0.490000 3.232695e+01
-0.480000 3.166216e+01
-0.470000 3.102545e+01
-0.460000 3.041718e+01
-0.450000 2.983773e+01
-0.440000 2.928748e+01
-0.430000 2.876679e+01
-0.420000 2.827608e+01
-0.410000 2.781573e+01
-0.400000 2.738616e+01
-0.390000 2.698779e+01
-0.380000 2.662103e+01
-0.370000 2.628632e+01
-0.360000 2.598411e+01
-0.350000 2.571483e+01
-0.340000 2.547895e+01
-0.330000 2.527693e+01
-0.320000 2.510924e+01
-0.310000 2.497636e+01
-0.300000 2.487879e+01
-0.290000 2.481701e+01
-0.280000 2.479153e+01
-0.270000 2.480286e+01
-0.260000 2.485152e+01
-0.250000 2.493805e+01
-0.240000 2.506296e+01
-0.230000 2.522682e+01
-0.220000 2.543017e+01
-0.210000 2.567357e+01
-0.200000 2.595759e+01
-0.190000 2.628280e+01
-0.180000 2.664979e+01
-0.170000 2.705915e+01
-0.160000 2.751148e+01
-0.150000 2.800738e+01
-0.140000 2.854747e+01
-0.130000 2.913238e+01
-0.120000 2.976273e+01
-0.110000 3.043917e+01
-0.100000 3.116234e+01
-0.090000 3.193289e+01
-0.080000 3.275150e+01
-0.070000 3.361883e+01
-0.060000 3.453556e+01
-0.050000 3.550237e+01
-0.040000 3.651997e+01
-0.030000 3.758905e+01
-0.020000 3.871033e+01
-0.010000 3.988452e+01
0.000000 4.111235e+01
0.010000 4.239456e+01
0.020000 4.373189e+01
0.030000 4.512508e+01
0.040000 4.657490e+01
0.050000 4.808212e+01
0.060000 4.964750e+01
0.070000 5.127184e+01
0.080000 5.295592e+01
0.090000 5.470053e+01
0.100000 5.650649e+01
0.110000 5.837461e+01
0.120000 6.030572e+01
0.130000 6.230063e+01
0.140000 6.436020e+01
0.150000 6.648526e+01
0.160000 6.867667e+01
0.170000 7.093529e+01
0.180000 7.326200e+01
0.190000 7.565766e+01
0.200000 7.812317e+01
0.210000 8.065942e+01
0.220000 8.326731e+01
0.230000 8.594776e+01
0.240000 8.870167e+01
0.250000 9.152997e+01
0.260000 9.443360e+01
0.270000 9.741350e+01
0.280000 1.004706e+02
0.290000 1.036059e+02
0.300000 1.068203e+02
0.310000 1.101149e+02
0.320000 1.134905e+02
0.330000 1.169483e+02
0.340000 1.204891e+02
0.350000 1.241140e+02
0.360000 1.278240e+02
0.370000 1.316201e+02
0.380000 1.355034e+02
0.390000 1.394748e+02
0.400000 1.435355e+02
0.410000 1.476865e+02
0.420000 1.519288e+02
0.430000 1.562635e+02
0.440000 1.606918e+02
0.450000 1.652146e+02
0.460000 1.698330e+02
0.470000 1.745483e+02
0.480000 1.793614e+02
0.490000 1.842735e+02
0.500000 1.892857e+02
0.510000 1.943992e+02
0.520000 1.996151e+02
0.530000 2.049345e+02
0.540000 2.103586e+02
0.550000 2.158885e+02
0.560000 2.215255e+02
0.570000 2.272707e+02
0.580000 2.331253e+02
0.590000 2.390905e+02
0.600000 2.451675e+02
0.610000 2.513576e+02
0.620000 2.576618e+02
0.630000 2.640815e+02
0.640000 2.706179e+02
0.650000 2.772723e+02
0.660000 2.840458e+02
0.670000 2.909398e+02
0.680000 2.979555e+02
0.690000 3.050942e+02
0.700000 3.123571e+02
0.710000 3.197457e+02
0.720000 3.272611e+02
0.730000 3.349047e+02
0.740000 3.426778e+02
0.750000 3.505816e+02
0.760000 3.586177e+02
0.770000 3.667872e+02
0.780000 3.750916e+02
0.790000 3.835321e+02
0.800000 3.921102e+02
0.810000 4.008272e+02
0.820000 4.096845e+02
0.830000 4.186835e+02
0.840000 4.278256e+02
0.850000 4.371122e+02
0.860000 4.465446e+02
0.870000 4.561244e+02
0.880000 4.658529e+02
0.890000 4.757316e+02
0.900000 4.857619e+02
0.910000 4.959453e+02
0.920000 5.062832e+02
0.930000 5.167771e+02
0.940000 5.274285e+02
0.950000 5.382388e+02
0.960000 5.492095e+02
0.970000 5.603422e+02
0.980000 5.716384e+02
0.990000 5.830995e+02
