-1.000000 1.602237e+03
-0.990000 1.343933e+03
-0.980000 1.113277e+03
-0.970000 9.089179e+02
-0.960000 7.293660e+02
-0.950000 5.730288e+02
-0.940000 4.382504e+02
-0.930000 3.233420e+02
-0.920000 2.266095e+02
-0.910000 1.463757e+02
-0.900000 8.100000e+01
-0.890000 2.889413e+01
-0.880000 -1.146531e+01
-0.870000 -4.152659e+01
-0.860000 -6.265520e+01
-0.850000 -7.612828e+01
-0.840000 -8.313097e+01
-0.830000 -8.475435e+01
-0.820000 -8.199486e+01
-0.810000 -7.575493e+01
-0.800000 -6.684465e+01
-0.790000 -5.598434e+01
-0.780000 -4.380788e+01
-0.770000 -3.086660e+01
-0.760000 -1.763366e+01
-0.750000 -4.508794e+00
-0.740000 8.176668e+00
-0.730000 2.015463e+01
-0.720000 3.121494e+01
-0.710000 4.120010e+01
-0.700000 5.000000e+01
-0.690000 5.754673e+01
-0.680000 6.380955e+01
-0.670000 6.879004e+01
-0.660000 7.251744e+01
-0.650000 7.504422e+01
-0.640000 7.644193e+01
-0.630000 7.679731e+01
-0.620000 7.620869e+01
-0.610000 7.478266e+01
-0.600000 7.263108e+01
-0.590000 6.986835e+01
-0.580000 6.660897e+01
-0.570000 6.296544e+01
-0.560000 5.904640e+01
-0.550000 5.495505e+01
-0.540000 5.078782e+01
-0.530000 4.663336e+01
-0.520000 4.257166e+01
-0.510000 3.867349e+01
-0.500000 3.500000e+01
-0.490000 3.160250e+01
-0.480000 2.852244e+01
-0.470000 2.579157e+01
-0.460000 2.343217e+01
-0.450000 2.145749e+01
-0.440000 1.987224e+01
-0.430000 1.867316e+01
-0.420000 1.784978e+01
-0.410000 1.738507e+01
-0.400000 1.725627e+01
-0.390000 1.743573e+01
-0.380000 1.789171e+01
-0.370000 1.858924e+01
-0.360000 1.949097e+01
-0.350000 2.055799e+01
-0.340000 2.175064e+01
-0.330000 2.302930e+01
-0.320000 2.435505e+01
-0.310000 2.569042e+01
-0.300000 2.700000e+01
-0.290000 2.825096e+01
-0.280000 2.941360e+01
-0.270000 3.046175e+01
-0.260000 3.137313e+01
-0.250000 3.212967e+01
-0.240000 3.271767e+01
-0.230000 3.312799e+01
-0.220000 3.335610e+01
-0.210000 3.340207e+01
-0.200000 3.327051e+01
-0.190000 3.297042e+01
-0.180000 3.251501e+01
-0.170000 3.192144e+01
-0.160000 3.121047e+01
-0.150000 3.040615e+01
-0.140000 2.953538e+01
-0.130000 2.862747e+01
-0.120000 2.771366e+01
-0.110000 2.682665e+01
-0.100000 2.600000e+01
-0.090000 2.526767e+01
-0.080000 2.466342e+01
-0.070000 2.422027e+01
-0.060000 2.396999e+01
-0.050000 2.394251e+01
-0.040000 2.416546e+01
-0.030000 2.466363e+01
-0.020000 2.545855e+01
-0.010000 2.656803e+01
0.000000 2.800580e+01
0.010000 2.978114e+01
0.020000 3.189858e+01
0.030000 3.435771e+01
0.040000 3.715292e+01
0.050000 4.027335e+01
0.060000 4.370275e+01
0.070000 4.741955e+01
0.080000 5.139688e+01
0.090000 5.560269e+01
0.100000 6.000000e+01
0.110000 6.454711e+01
0.120000 6.919795e+01
0.130000 7.390246e+01
0.140000 7.860704e+01
0.150000 8.325507e+01
0.160000 8.778745e+01
0.170000 9.214321e+01
0.180000 9.626020e+01
0.190000 1.000757e+02
0.200000 1.035274e+02
0.210000 1.065536e+02
0.220000 1.090948e+02
0.230000 1.110937e+02
0.240000 1.124965e+02
0.250000 1.132535e+02
0.260000 1.133199e+02
0.270000 1.126568e+02
0.280000 1.112315e+02
0.290000 1.090184e+02
0.300000 1.060000e+02
0.310000 1.021669e+02
0.320000 9.751886e+01
0.330000 9.206487e+01
0.340000 8.582384e+01
0.350000 7.882473e+01
0.360000 7.110679e+01
0.370000 6.271970e+01
0.380000 5.372346e+01
0.390000 4.418835e+01
0.400000 3.419460e+01
0.410000 2.383203e+01
0.420000 1.319953e+01
0.430000 2.404408e+00
0.440000 -8.438447e+00
0.450000 -1.920746e+01
0.460000 -2.977545e+01
0.470000 -4.001087e+01
0.480000 -4.977912e+01
0.490000 -5.894400e+01
0.500000 -6.736935e+01
0.510000 -7.492072e+01
0.520000 -8.146716e+01
0.530000 -8.688312e+01
0.540000 -9.105040e+01
0.550000 -9.386016e+01
0.560000 -9.521498e+01
0.570000 -9.503088e+01
0.580000 -9.323939e+01
0.590000 -8.978952e+01
0.600000 -8.464967e+01
0.610000 -7.780950e+01
0.620000 -6.928151e+01
0.630000 -5.910256e+01
0.640000 -4.733512e+01
0.650000 -3.406821e+01
0.660000 -1.941806e+01
0.670000 -3.528323e+00
0.680000 1.343008e+01
0.690000 3.125967e+01
0.700000 4.973771e+01
0.710000 6.861808e+01
0.720000 8.763389e+01
0.730000 1.065010e+02
0.740000 1.249221e+02
0.750000 1.425923e+02
0.760000 1.592051e+02
0.770000 1.744602e+02
0.780000 1.880717e+02
0.790000 1.997789e+02
0.800000 2.093570e+02
0.810000 2.166309e+02
0.820000 2.214896e+02
0.830000 2.239027e+02
0.840000 2.239393e+02
0.850000 2.217884e+02
0.860000 2.177817e+02
0.870000 2.124186e+02
0.880000 2.063942e+02
0.890000 2.006289e+02
0.900000 1.963021e+02
0.910000 1.948880e+02
0.920000 1.981940e+02
0.930000 2.084040e+02
0.940000 2.281233e+02
0.950000 2.604281e+02
0.960000 3.089189e+02
0.970000 3.777768e+02
0.980000 4.718253e+02
0.990000 5.965949e+02
